Timestamp,Accel_X,Accel_Y,Accel_Z,Gryo_X,Gryo_Y,Gryo_Z,Linear_Accel_X,Linear_Accel_Y,Linear_Accel_Z,Current_mA,Voltage_V,Power_mW
2024-08-18 12:00:56.306,1.2265625,-0.61328125,9.54296875,0.0,0.0,0.0,0.0,0.0,0.0,191.25,15.8675,3030
2024-08-18 12:00:56.321,1.2265625,-0.61328125,9.54296875,0.0,0.0,0.0,0.0,0.0,0.0,185.0,15.870000000000001,2930
2024-08-18 12:00:56.334,1.2265625,-0.61328125,9.54296875,-0.001953125,0.0,0.001953125,0.0,0.0,0.0,180.0,15.86875,2850
2024-08-18 12:00:56.352,1.2265625,-0.65234375,9.50390625,-0.001953125,0.0,0.001953125,0.0,0.03515625,0.0,187.5,15.870000000000001,2970
2024-08-18 12:00:56.371,1.2265625,-0.65234375,9.50390625,-0.001953125,0.0,0.001953125,0.0,0.03515625,0.0,182.5,15.86875,2890
2024-08-18 12:00:56.385,1.2265625,-0.61328125,9.54296875,0.00390625,0.001953125,0.001953125,0.0,0.03515625,0.0,195.0,15.8675,3100
2024-08-18 12:00:56.403,1.2265625,-0.61328125,9.54296875,0.00390625,0.001953125,0.001953125,0.0,0.02734375,0.0,185.0,15.8675,2930
2024-08-18 12:00:56.421,1.2265625,-0.61328125,9.50390625,0.00390625,0.001953125,0.001953125,0.0,0.02734375,0.0,197.5,15.86875,3140
2024-08-18 12:00:56.437,1.2265625,-0.61328125,9.50390625,0.001953125,-0.001953125,0.0,0.0,0.02734375,0.0,183.75,15.870000000000001,2920
2024-08-18 12:00:56.452,1.2265625,-0.61328125,9.54296875,0.001953125,-0.001953125,0.0,0.0,0.02734375,-0.03125,183.75,15.8675,2920
2024-08-18 12:00:56.472,1.2265625,-0.61328125,9.54296875,0.001953125,-0.001953125,0.0,0.0,0.02734375,-0.03125,202.5,15.86875,3210
2024-08-18 12:00:56.486,1.2265625,-0.61328125,9.50390625,0.0,0.0,0.001953125,0.0,0.02734375,-0.03125,185.0,15.86875,2930
2024-08-18 12:00:56.504,1.2265625,-0.61328125,9.50390625,0.0,0.0,0.001953125,0.0,0.01953125,-0.03125,190.0,15.86625,3020
2024-08-18 12:00:56.522,1.2265625,-0.65234375,9.50390625,0.0,0.0,0.001953125,0.0,0.01953125,-0.03125,183.75,15.870000000000001,2920
2024-08-18 12:00:56.536,1.2265625,-0.65234375,9.50390625,-0.001953125,0.0,0.001953125,0.0,0.01953125,-0.03125,191.25,15.86875,3030
2024-08-18 12:00:56.552,1.2265625,-0.61328125,9.50390625,-0.001953125,0.0,0.001953125,0.0,0.01953125,-0.03125,182.5,15.86875,2890
2024-08-18 12:00:56.572,1.2265625,-0.61328125,9.50390625,-0.001953125,0.0,0.001953125,0.0,0.01953125,-0.03125,218.75,15.8625,3470
2024-08-18 12:00:56.590,1.2265625,-0.61328125,9.50390625,0.00390625,-0.00390625,0.0,0.0,0.01171875,-0.0234375,228.75,15.860000000000001,3620
2024-08-18 12:00:56.608,1.30078125,-0.61328125,9.5390625,0.00390625,-0.00390625,0.0,0.0,0.01171875,-0.0234375,261.25,15.85375,4150
2024-08-18 12:00:56.623,1.30078125,-0.61328125,9.5390625,0.00390625,-0.00390625,0.0,0.0,0.01171875,-0.0234375,247.5,15.856250000000001,3930
2024-08-18 12:00:56.637,1.1484375,-0.65234375,9.5390625,0.00390625,-0.005859375,0.017578125,0.0,0.01171875,-0.0234375,262.5,15.85375,4160
2024-08-18 12:00:56.654,1.1484375,-0.65234375,9.5390625,0.00390625,-0.005859375,0.017578125,-0.078125,-0.02734375,0.015625,261.25,15.852500000000001,4150
2024-08-18 12:00:56.671,1.30078125,-0.61328125,9.5,0.00390625,-0.005859375,0.017578125,-0.078125,-0.02734375,0.015625,245.0,15.860000000000001,3890
2024-08-18 12:00:56.689,1.30078125,-0.61328125,9.5,0.005859375,-0.001953125,0.0546875,-0.078125,-0.02734375,0.015625,227.5,15.860000000000001,3610
2024-08-18 12:00:56.703,1.45703125,-0.61328125,9.54296875,0.005859375,-0.001953125,0.0546875,0.07421875,0.00390625,-0.0234375,238.75,15.855,3790
2024-08-18 12:00:56.722,1.45703125,-0.61328125,9.54296875,0.005859375,-0.001953125,0.0546875,0.07421875,0.00390625,-0.0234375,237.5,15.8575,3760
2024-08-18 12:00:56.737,0.95703125,-0.65234375,9.54296875,-0.001953125,0.001953125,-0.0234375,0.07421875,0.00390625,-0.0234375,182.5,15.870000000000001,2890
2024-08-18 12:00:56.754,0.95703125,-0.65234375,9.54296875,-0.001953125,0.001953125,-0.0234375,-0.27734375,-0.03515625,0.015625,241.25,15.85875,3830
2024-08-18 12:00:56.772,0.95703125,-0.65234375,9.50390625,-0.001953125,0.001953125,-0.0234375,-0.27734375,-0.03515625,0.015625,206.25,15.865,3280
2024-08-18 12:00:56.787,0.95703125,-0.65234375,9.50390625,0.001953125,-0.009765625,0.005859375,-0.27734375,-0.03515625,0.015625,212.5,15.86375,3370
2024-08-18 12:00:56.804,1.30078125,-0.57421875,9.54296875,0.001953125,-0.009765625,0.005859375,0.07421875,0.04296875,0.015625,205.0,15.86375,3250
2024-08-18 12:00:56.821,1.30078125,-0.57421875,9.54296875,0.001953125,-0.009765625,0.005859375,0.07421875,0.04296875,0.015625,183.75,15.87125,2920
2024-08-18 12:00:56.837,1.265625,-0.65234375,9.5390625,-0.0078125,0.013671875,-0.009765625,0.07421875,0.04296875,0.015625,122.5,15.88125,1950
2024-08-18 12:00:56.852,1.30078125,-0.61328125,9.5,-0.0078125,0.013671875,-0.009765625,0.046875,-0.03515625,0.015625,213.75,15.86375,3390
2024-08-18 12:00:56.871,1.30078125,-0.61328125,9.5,-0.0078125,0.013671875,-0.009765625,0.046875,-0.03515625,0.015625,212.5,15.86375,3370
2024-08-18 12:00:56.886,1.03515625,-0.65234375,9.58203125,-0.0078125,-0.0078125,-0.02734375,0.046875,-0.03515625,0.015625,225.0,15.86125,3570
2024-08-18 12:00:56.903,1.03515625,-0.65234375,9.58203125,-0.0078125,-0.0078125,-0.02734375,-0.18359375,-0.02734375,0.0546875,206.25,15.865,3280
